domain,scheme,x,rep,gen,best_fitness,mean_fitness,best_distance,mean_distance,mean_novelty
evogym,random,0.25,2,3,0.3060232603489429,0.23775405227126484,5.3986751055256,2.4476953441504032,0.19606619303147715
evogym,random,0.25,2,4,0.306758248771233,0.24522606288331858,5.3986751055256,2.7507754617325917,0.18636110856718582
evogym,random,0.25,2,5,0.306758248771233,0.26090065595705375,5.440368145235324,3.3130167788452645,0.17277986422371566
evogym,random,0.25,2,6,0.3070328109472513,0.2555578098770576,5.745261051639687,3.5095810496431916,0.15837465445355653
evogym,random,0.25,2,7,0.3070328109472513,0.2604670403828987,5.745261051639687,3.5208262714412477,0.1715291466627796
evogym,random,0.25,2,8,0.3129149644679793,0.26562607675514704,5.936953341533576,3.7311050821125895,0.1773124573902348
evogym,random,0.25,2,9,0.3129149644679793,0.26252398575100017,5.936953341533576,3.7325112338620627,0.1788203025262797
evogym,random,0.25,2,10,0.31392291655005605,0.2583214043892263,5.936953341533576,3.7676858921251686,0.17608565490196554
evogym,random,0.25,2,11,0.3149846073040371,0.26015900701406164,5.936953341533576,4.038382124350475,0.17582810311740382
evogym,random,0.25,2,12,0.3105839699020986,0.23740990976094117,8.191311637604104,4.1075533500080565,0.17262880888940335
evogym,random,0.25,2,13,0.3105839699020986,0.24165811676333418,8.191311637604104,4.182865057055842,0.18130698394894457
evogym,random,0.25,2,14,0.3296030786603493,0.24287941080533765,8.191311637604104,4.182185794311553,0.1807998546801121
evogym,random,0.25,2,15,0.3296030786603493,0.23783501237474355,8.640405252208677,4.366596266722532,0.1681053199213129
evogym,random,0.25,2,16,0.3296030786603493,0.24417788074127125,8.640405252208677,4.398835234994328,0.1767098502556546
evogym,random,0.25,2,17,0.3296030786603493,0.229451427079934,8.640405252208677,4.176598113868051,0.16894138866912184
evogym,random,0.25,2,18,0.3296030786603493,0.23887008397349616,8.640405252208677,4.106324608782495,0.17596898379160894
evogym,random,0.25,2,19,0.3296030786603493,0.24736820523891234,8.640405252208677,4.4479624484337785,0.16951375923931472
evogym,random,0.25,2,20,0.335083025683621,0.2466639473391758,8.640405252208677,4.356578035775008,0.172701203505192
evogym,random,0.25,2,21,0.335083025683621,0.25519069265327105,8.640405252208677,4.593180551359642,0.17460619875901726
evogym,random,0.25,2,22,0.335083025683621,0.24751754128956294,8.640405252208677,4.319393420227035,0.17353928922139567
evogym,random,0.25,2,23,0.335083025683621,0.2530245379323258,8.640405252208677,4.606284508206262,0.16848330574423245
evogym,random,0.25,2,24,0.335083025683621,0.25605664217478874,8.640405252208677,4.542425390920614,0.17497343085803352
evogym,random,0.25,2,25,0.335083025683621,0.25799984625804673,8.640405252208677,4.725557003973583,0.17351190714494158
evogym,random,0.25,2,26,0.335083025683621,0.2494192581440548,8.640405252208677,4.488940760984651,0.17224035770536905
evogym,random,0.25,2,27,0.335083025683621,0.269312294449625,8.640405252208677,5.25915307942828,0.1672610812073601
evogym,random,0.25,2,28,0.335083025683621,0.2638008779374324,8.640405252208677,4.894057349039932,0.17274004840055754
evogym,random,0.25,2,29,0.33549287036694214,0.263914414155504,8.640405252208677,4.740101354828541,0.1748134260472291
evogym,random,0.25,2,30,0.33549287036694214,0.2707742015236716,8.988041475145886,5.121305610603739,0.1696782204931562
evogym,random,0.25,3,0,0.2624035472749224,0.19296992914155847,4.271193724781759,1.6368772904231512,0.23508413412964516
evogym,random,0.25,3,1,0.2624035472749224,0.19296992914155847,4.271193724781759,1.6368772904231512,0.23508413412964516
evogym,random,0.25,3,2,0.27312293561728873,0.19685797261306717,6.721498844863829,1.860859269804274,0.2128363639957184
evogym,random,0.25,3,3,0.27312293561728873,0.2142005116862488,6.721498844863829,2.423400751640744,0.20944390780333394
evogym,random,0.25,3,4,0.27312293561728873,0.22247567136878374,6.721498844863829,2.73279039681036,0.19583435967801527
evogym,random,0.25,3,5,0.27312293561728873,0.22440918182023023,6.721498844863829,2.8217022791343327,0.1891182196756532
evogym,random,0.25,3,6,0.2777312141088437,0.2336956817969742,6.721498844863829,2.8662511576948697,0.19677544309377476
evogym,random,0.25,3,7,0.27846057960554027,0.23666093174438826,6.721498844863829,3.1706323244998815,0.18854427828762682
evogym,random,0.25,3,8,0.315110532707101,0.24139896303098363,6.721498844863829,3.285694102382333,0.19774038891681614
evogym,random,0.25,3,9,0.315110532707101,0.23998858946471197,6.879550439570256,3.677222838083331,0.18220554576056094
evogym,random,0.25,3,10,0.315110532707101,0.2373902526138719,6.879550439570256,3.664930207660299,0.18046412499573633
evogym,random,0.25,3,11,0.315110532707101,0.2363304829861584,6.879550439570256,3.559160673429112,0.1861077974683745
evogym,random,0.25,3,12,0.315110532707101,0.24513573640944658,7.595894386301769,4.020605727051381,0.1808376106212126
evogym,random,0.25,3,13,0.315110532707101,0.24064039312222363,7.595894386301769,3.944959872239342,0.17794606280049755
evogym,random,0.25,3,14,0.315110532707101,0.24454640036319905,7.595894386301769,4.093479736250948,0.17702003511067785
evogym,random,0.25,3,15,0.315110532707101,0.23968389832930376,7.595894386301769,4.17715836189692,0.16146707679177708
evogym,random,0.25,3,16,0.315110532707101,0.24573692493779714,7.595894386301769,4.214837729864778,0.16616971006940454
evogym,random,0.25,3,17,0.315110532707101,0.24085516049443467,7.595894386301769,4.353182675648084,0.1543201048597642
evogym,random,0.25,3,18,0.315110532707101,0.2437462831596951,7.595894386301769,4.3914787274394325,0.1577638971950658
evogym,random,0.25,3,19,0.315110532707101,0.24009802114322185,7.808691036924132,4.404498456444584,0.15701917195505874
evogym,random,0.25,3,20,0.315110532707101,0.24840874688047737,7.808691036924132,4.647540735727193,0.1613909081148779
evogym,random,0.25,3,21,0.315110532707101,0.24008814992170852,8.164430107258308,4.807214812074916,0.14790466116690343
evogym,random,0.25,3,22,0.315110532707101,0.24880609230217404,8.164430107258308,4.898205436591175,0.1546063946454146
evogym,random,0.25,3,23,0.315110532707101,0.2505050955306406,8.164430107258308,5.181735361277619,0.1474170782851661
evogym,random,0.25,3,24,0.315110532707101,0.2526214137464739,8.164430107258308,5.26782236461981,0.1483126292464816
evogym,random,0.25,3,25,0.315110532707101,0.24713130897798624,8.164430107258308,5.014453407228444,0.14924615672542266
evogym,random,0.25,3,26,0.315110532707101,0.2540122687138612,8.164430107258308,5.3765191406591715,0.14444136548219666
evogym,random,0.25,3,27,0.32867700980104775,0.24150957354749925,8.991101172085553,5.106919162790203,0.1454886434722868
evogym,random,0.25,3,28,0.3312440896620179,0.2541038380436201,8.991101172085553,5.329088273655911,0.15499737572662917
evogym,random,0.25,3,29,0.3312440896620179,0.2544405199102867,8.991101172085553,5.522562815544117,0.1485189043307629
evogym,random,0.25,3,30,0.3507500915978127,0.2544206159245197,9.560641073441854,5.312984093514897,0.1579870308124634
evogym,random,0.4,1,0,0.34411637919634275,0.2344829422452866,3.594763444175238,1.635630368664741,0.21560173369203497
evogym,random,0.4,1,1,0.34411637919634275,0.2344829422452866,3.594763444175238,1.635630368664741,0.21560173369203497
evogym,random,0.4,1,2,0.3596936476112726,0.2390755743430347,4.71150573783405,1.7181636442568329,0.19155537403841147
evogym,random,0.4,1,3,0.3596936476112726,0.26761172562535823,4.71150573783405,2.1116728922198766,0.18524500324226947
evogym,random,0.4,1,4,0.3596936476112726,0.2860612552596486,5.077443665270294,2.4930842566644085,0.18498529214720721
evogym,random,0.4,1,5,0.38138112572555344,0.30179205898109074,5.077443665270294,2.8717921020904207,0.1671130706506354
evogym,random,0.4,1,6,0.3834189110233467,0.31358988657503695,5.077443665270294,3.182511230579462,0.16213141415189997
evogym,random,0.4,1,7,0.3834189110233467,0.3082595770443892,6.107702254593111,3.373232714632825,0.16459511979618022
evogym,random,0.4,1,8,0.38371827615890575,0.31732913239196964,6.107702254593111,3.666162464738585,0.1593123732035079
evogym,random,0.4,1,9,0.38371827615890575,0.31653731097713184,6.107702254593111,3.8820910340812818,0.14817561016290248
evogym,random,0.4,1,10,0.3866869867934499,0.3315861581523515,6.107702254593111,4.206819968553871,0.14453838458948953
evogym,random,0.4,1,11,0.3869467214836352,0.3292805197584302,6.107702254593111,4.329979801349628,0.14077019929202636
evogym,random,0.4,1,12,0.3875396054128791,0.3261590696624867,6.400027743517765,4.51450602297359,0.13865871332953847
evogym,random,0.4,1,13,0.46541951700272466,0.2992784270355092,8.241477533956283,4.479445042722799,0.1433306057225663
evogym,random,0.4,1,14,0.46541951700272466,0.303274978859069,8.241477533956283,4.523614569640996,0.14691931521294538
evogym,random,0.4,1,15,0.46541951700272466,0.31336371422759235,8.241477533956283,4.777775034789461,0.14451366656791953
evogym,random,0.4,1,16,0.46541951700272466,0.31841356603007664,8.241477533956283,4.925589175515209,0.14275386494549733
evogym,random,0.4,1,17,0.46541951700272466,0.32781212384958924,8.241477533956283,5.042465535776592,0.15323340090386586
evogym,random,0.4,1,18,0.46541951700272466,0.3430814899312833,8.241477533956283,5.552308606625912,0.14949366212074358
evogym,random,0.4,1,19,0.46541951700272466,0.331252626995142,8.241477533956283,5.379934575121358,0.15290320458635742
evogym,random,0.4,1,20,0.46541951700272466,0.3441309232579808,8.476552798398053,5.69773189023094,0.16247730507266672
evogym,random,0.4,1,21,0.46541951700272466,0.3514619495561785,8.951051842874412,6.284972123470635,0.14095979542131767
evogym,random,0.4,1,22,0.46541951700272466,0.350797164390806,8.951051842874412,6.170112524256287,0.1489510573143359
evogym,random,0.4,1,23,0.46541951700272466,0.33791534727810635,9.591852183224056,6.300621494817586,0.13085558090665514
evogym,random,0.4,1,24,0.47050504105821783,0.3648568360677192,9.591852183224056,6.643352671288985,0.14690804337727917
evogym,random,0.4,1,25,0.4812568024615097,0.35261998366849767,9.591852183224056,6.4199317427656535,0.14195019348240534
evogym,random,0.4,1,26,0.4812568024615097,0.3675263178022691,9.591852183224056,6.726872872858877,0.1446862103166618
evogym,random,0.4,1,27,0.4812568024615097,0.3656579123062734,9.591852183224056,6.9008534872232135,0.13023696729684495
evogym,random,0.4,1,28,0.4812568024615097,0.37967048770196515,9.602084869838782,7.1222974716938525,0.13685095412799003
evogym,random,0.4,1,29,0.4891411301916068,0.3833970838068931,9.602084869838782,7.2913475050555885,0.12896891080564876
evogym,random,0.4,1,30,0.4891411301916068,0.38855152654718544,9.602084869838782,7.3785101414388565,0.13274648271401623
evogym,random,0.4,2,0,0.3104406079503075,0.21511757807766002,3.950264729865831,1.6545831740092445,0.2294231037602766
evogym,random,0.4,2,1,0.3104406079503075,0.21511757807766002,3.950264729865831,1.6545831740092445,0.2294231037602766
evogym,random,0.4,2,2,0.3347251603805558,0.22633550681721243,4.9067666742235145,1.9928650082497879,0.19791724449187392
evogym,random,0.4,2,3,0.38339157683204617,0.24981029472826616,6.721314804041011,2.7708044740146693,0.1813589237052922
evogym,random,0.4,2,4,0.38339157683204617,0.25941781861932717,6.721314804041011,3.111414104754419,0.1708195213466664
evogym,random,0.4,2,5,0.40851064461752384,0.2679011275001538,7.827399393445965,3.534351843272681,0.1588735327010335
evogym,random,0.4,2,6,0.40851064461752384,0.2842146021299577,7.827399393445965,3.821105453696764,0.16124926815753843
evogym,random,0.4,2,7,0.40851064461752384,0.29868565726639845,7.827399393445965,4.152886369597574,0.15984421428629464
evogym,random,0.4,2,8,0.40851064461752384,0.3052662024323257,7.827399393445965,4.48583750506804,0.15052728451788916
evogym,random,0.4,2,9,0.40851064461752384,0.3171289186119258,7.827399393445965,4.766613943060641,0.14994926593531946
evogym,random,0.4,2,10,0.40851064461752384,0.33548210557584734,7.827399393445965,5.350621806442513,0.13854999953504338
evogym,random,0.4,2,11,0.4698389620729739,0.3290572288222571,8.628289531021336,5.315258087503634,0.14938062463361496
evogym,random,0.4,2,12,0.4905442343969614,0.3462873111520176,8.628289531021336,5.775521624488148,0.1441608570961631
evogym,random,0.4,2,13,0.4905442343969614,0.34497775077290405,8.628289531021336,5.891998616451551,0.13686763151432169
evogym,random,0.4,2,14,0.4905442343969614,0.34227108383721555,8.628289531021336,5.940373805038126,0.13577078557053418
evogym,random,0.4,2,15,0.4905442343969614,0.3503637420924965,8.633834650884447,6.206070117577429,0.13083725661242102
evogym,random,0.4,2,16,0.4905442343969614,0.3444181022644331,8.633834650884447,6.052006450864023,0.135273839373586
evogym,random,0.4,2,17,0.4905442343969614,0.3341506256063426,9.562110453343694,6.033217838494297,0.13831964029759589
evogym,random,0.4,2,18,0.4905442343969614,0.34436093127009776,9.562110453343694,6.171755859469782,0.14669919744560428
evogym,random,0.4,2,19,0.4905442343969614,0.3605570244672812,9.562110453343694,6.621659023273983,0.1428941617388267
evogym,random,0.4,2,20,0.4905442343969614,0.36722490245938244,9.580601333832586,6.942790659342303,0.13075827220262512
evogym,random,0.4,2,21,0.4905442343969614,0.39125189891224166,9.580601333832586,7.470832822268139,0.13411119580426267
evogym,random,0.4,2,22,0.4905442343969614,0.36956489664363923,9.580601333832586,6.883761757612897,0.138197723211003
evogym,random,0.4,2,23,0.4942131823127376,0.3979728299025956,9.580601333832586,7.5749228642881175,0.13858283783331163
evogym,random,0.4,2,24,0.4942131823127376,0.3896384968932033,9.580601333832586,7.486966989832874,0.12923745111917945
evogym,random,0.4,2,25,0.4942131823127376,0.3975461186954614,9.580601333832586,7.530569368560094,0.13723162213349485
evogym,random,0.4,2,26,0.5054779919420938,0.39271395825159566,9.580601333832586,7.397550130442727,0.1359178476383464
evogym,random,0.4,2,27,0.5085618375946024,0.3911935884771542,9.580601333832586,7.300838972430481,0.1409474155248668
evogym,random,0.4,2,28,0.5085618375946024,0.40936988483294456,9.580601333832586,7.787142895202974,0.1362837695077865
evogym,random,0.4,2,29,0.5143822465271752,0.4135839606074641,9.580601333832586,7.78548556292223,0.14159969092504818
evogym,random,0.4,2,30,0.5143822465271752,0.4254943815277614,9.580601333832586,7.992600151222808,0.14717295042713152
evogym,random,0.4,3,0,0.3278741899401691,0.22752123152923107,3.7354649421322907,1.4221972041385185,0.2424304199710015
evogym,random,0.4,3,1,0.3278741899401691,0.22752123152923107,3.7354649421322907,1.4221972041385185,0.2424304199710015
evogym,random,0.4,3,2,0.34873992156561023,0.24122462983380863,3.9301696864548124,1.681829805697084,0.21418722660507256
evogym,random,0.4,3,3,0.36584990781927174,0.28095337254463054,5.730735181141889,2.5441747692023453,0.19840357029920608
evogym,random,0.4,3,4,0.37839626283386096,0.2980401378743561,5.730735181141889,2.9035225817183856,0.18254970829861628
evogym,random,0.4,3,5,0.37839626283386096,0.3115060780586025,5.730735181141889,3.2230716624582287,0.17612045160889536
evogym,random,0.4,3,6,0.3855402871121185,0.32457356584825614,5.950099256987136,3.4295547237568393,0.18310499616341194
evogym,random,0.4,3,7,0.3868717731145784,0.32322612908279413,5.950099256987136,3.5642337964929647,0.17331166367281642
evogym,random,0.4,3,8,0.3868717731145784,0.3290692362318769,5.950099256987136,3.8412498892972584,0.16675203207389203
evogym,random,0.4,3,9,0.3868717731145784,0.33190951763556453,5.950099256987136,4.148387368036422,0.1494556262756962
evogym,random,0.4,3,10,0.3812702712712112,0.31609774225823734,7.008416494049174,4.1915069345566875,0.14843713350049537
evogym,random,0.4,3,11,0.3812702712712112,0.3092542816418911,7.008416494049174,4.028881337129112,0.15469885268527314
evogym,random,0.4,3,12,0.3812702712712112,0.30935231914298666,7.008416494049174,4.24721168545137,0.13190519726135402
evogym,random,0.4,3,13,0.38176290692211967,0.32641302796450516,7.008416494049174,4.544961043102332,0.13436576195377245
evogym,random,0.4,3,14,0.4295988665156603,0.330395865131061,7.008416494049174,4.643099458745693,0.13826330119737257
evogym,random,0.4,3,15,0.4295988665156603,0.31960364588668017,7.008416494049174,4.571028413533261,0.12936612810788256
evogym,random,0.4,3,16,0.4295988665156603,0.32097925158809276,7.188640310678428,4.644303471298928,0.13155351948296237
evogym,random,0.4,3,17,0.4295988665156603,0.3383289333668178,7.188640310678428,5.051830139222508,0.12408757584791744
evogym,random,0.4,3,18,0.4295988665156603,0.3396029305785321,7.188640310678428,5.108348469264542,0.12640922220712464
evogym,random,0.4,3,19,0.4473378307389183,0.33844487964647824,7.653547791290623,5.3689528012745695,0.11527886321353935
evogym,random,0.4,3,20,0.4473378307389183,0.3391364577518858,7.653547791290623,5.3508790853258015,0.12116884093617593
evogym,random,0.4,3,21,0.45072247449098063,0.34096795346398157,7.919961678476693,5.465231838303049,0.12262188227450521
evogym,random,0.4,3,22,0.45072247449098063,0.33645530529012524,7.919961678476693,5.344266482374925,0.12614041720647906
evogym,random,0.4,3,23,0.45788287481045675,0.33968137660127046,8.222574505134261,5.504751662707031,0.1250003005590312
evogym,random,0.4,3,24,0.45788287481045675,0.3370871718673211,8.222574505134261,5.60685838432075,0.1094168950634143
evogym,random,0.4,3,25,0.45788287481045675,0.3404777249180851,8.222574505134261,5.4796519318189825,0.12616966543864233
evogym,random,0.4,3,26,0.45788287481045675,0.3540997319708327,8.222574505134261,5.732319105790232,0.1276345171127834
evogym,random,0.4,3,27,0.45788287481045675,0.3387347367267711,8.222574505134261,5.357262015739857,0.1333641041580711
evogym,random,0.4,3,28,0.4708206874508224,0.3473570734224331,8.222574505134261,5.579623269501814,0.12866702840134453
evogym,random,0.4,3,29,0.4708206874508224,0.3527897591873867,8.243132071589041,5.776231559272209,0.12198211025540165
evogym,random,0.4,3,30,0.4708206874508224,0.3495075193277358,8.243132071589041,5.57073826481928,0.1317753748280765
evogym,random_many,0.1,1,0,0.22296269756980397,0.18658376071757668,4.549560328941898,1.5980282327310034,0.23052420173451565
evogym,random_many,0.1,1,1,0.22296269756980397,0.18658376071757668,4.549560328941898,1.5980282327310034,0.23052420173451565
evogym,random_many,0.1,1,2,0.22296269756980397,0.1875027613954253,4.6234139822430755,1.7270489143415997,0.20794651368628808
evogym,random_many,0.1,1,3,0.2731702661935305,0.20123216671399308,4.792382089151201,2.284446561624304,0.2167429861408577
evogym,random_many,0.1,1,4,0.2731702661935305,0.19712880139630923,4.792382089151201,2.197350973540392,0.21245771662833737
evogym,random_many,0.1,1,5,0.2731702661935305,0.20399089429361053,5.010049725860518,2.640782708401989,0.20539143843100943
evogym,random_many,0.1,1,6,0.2731702661935305,0.19957322221143223,6.121909426259435,2.792003927708799,0.20231941491267844
evogym,random_many,0.1,1,7,0.2731702661935305,0.1947433240995357,6.121909426259435,2.780099233150447,0.20405063537037024
evogym,random_many,0.1,1,8,0.2731702661935305,0.19280721477501547,6.121909426259435,2.710447137707596,0.20699657050933506
evogym,random_many,0.1,1,9,0.2731702661935305,0.19603891903825463,6.121909426259435,3.229084123970767,0.21087416910721718
evogym,random_many,0.1,1,10,0.2731702661935305,0.18425925185036435,6.121909426259435,2.797831743177479,0.20858086332466685
evogym,random_many,0.1,1,11,0.2731702661935305,0.1969632530445216,6.674176556780239,3.1653921155958193,0.20324564748174404
evogym,random_many,0.1,1,12,0.2731702661935305,0.19638855227716623,6.674176556780239,2.8644832245893737,0.20924682602714575
evogym,random_many,0.1,1,13,0.2731702661935305,0.19599206864151986,6.674176556780239,2.719764818966559,0.21523733166806944
evogym,random_many,0.1,1,14,0.2731702661935305,0.19221065051414257,7.124071877849391,2.8064498036473706,0.21130616592201207
evogym,random_many,0.1,1,15,0.2731702661935305,0.1969902863630243,7.124071877849391,2.814516519804008,0.21007216900421385
evogym,random_many,0.1,1,16,0.2731702661935305,0.1972284216789133,7.124071877849391,2.6027331724068654,0.21411662494004244
evogym,random_many,0.1,1,17,0.2731702661935305,0.1941344903263466,7.124071877849391,3.064254221527079,0.2103879879789253
evogym,random_many,0.1,1,18,0.2731702661935305,0.18717979738444507,7.124071877849391,2.66184134366227,0.2111773044769655
evogym,random_many,0.1,1,19,0.2731702661935305,0.1821261180254469,7.124071877849391,2.8711909316222015,0.20700664526258122
evogym,random_many,0.1,1,20,0.2731702661935305,0.1816209159984345,7.124071877849391,2.8836221078975144,0.1993281507544414
evogym,random_many,0.1,1,21,0.2731702661935305,0.18462352691637923,7.124071877849391,2.7494498838232415,0.20613178777142244
evogym,random_many,0.1,1,22,0.2731702661935305,0.17328545524570754,7.909738731302444,2.720703316424362,0.19818477018749583
evogym,random_many,0.1,1,23,0.2731702661935305,0.17940060128534163,7.909738731302444,2.984570410285338,0.1974697490898023
evogym,random_many,0.1,1,24,0.32602451248702835,0.18353436386754893,8.448019430163097,2.9531260797537997,0.20681567798360634
evogym,random_many,0.1,1,25,0.32602451248702835,0.1823079520393259,8.448019430163097,2.62807927812363,0.20830660209108953
evogym,random_many,0.1,1,26,0.32602451248702835,0.1846907503552369,8.448019430163097,3.1692658893298917,0.20334998221959877
evogym,random_many,0.1,1,27,0.32602451248702835,0.1821886843759822,8.448019430163097,2.9616021541581454,0.20309323873145363
evogym,random_many,0.1,1,28,0.32602451248702835,0.17809874658457583,8.448019430163097,2.8640560137743565,0.19727458660412753
evogym,random_many,0.1,1,29,0.32602451248702835,0.19436589975676688,8.476373381012936,3.908121540619901,0.19145150479081488
evogym,random_many,0.1,1,30,0.32602451248702835,0.19988194277132992,8.476373381012936,2.9908690117265526,0.19922492732158587
evogym,random_many,0.1,2,0,0.2269399079912265,0.1920840998851101,3.9407633160653672,1.5395233645868978,0.23322642775808328
evogym,random_many,0.1,2,1,0.2269399079912265,0.1920840998851101,3.9407633160653672,1.5395233645868978,0.23322642775808328
evogym,random_many,0.1,2,2,0.22772296102139172,0.19311565716372336,3.9407633160653672,1.5723356563479274,0.2130503491532237
evogym,random_many,0.1,2,3,0.22858223085732576,0.20228334908142206,4.7459137807669185,1.7860197269175213,0.22138174502852687
evogym,random_many,0.1,2,4,0.22944043018151583,0.20196972856964518,4.7459137807669185,1.987140082136434,0.21377662319104926
evogym,random_many,0.1,2,5,0.23076286000813578,0.20724348728836278,4.7459137807669185,2.217518168557132,0.21698748801224665
evogym,random_many,0.1,2,6,0.22920183535004413,0.1995199127231846,4.7459137807669185,2.0303239579035885,0.2166801919948446
evogym,random_many,0.1,2,7,0.23057693448803593,0.1971634431940891,4.7459137807669185,2.1272371773796697,0.21478100276800155
evogym,random_many,0.1,2,8,0.23038292107463318,0.18329888810344644,7.1180183865667965,2.2853081172901692,0.19932220268037765
evogym,random_many,0.1,2,9,0.23038292107463318,0.19890378605268336,7.1180183865667965,2.5909801125878453,0.21341931959325366
evogym,random_many,0.1,2,10,0.23038292107463318,0.19360850059934248,7.1180183865667965,2.8085381115468997,0.20993255707222888
evogym,random_many,0.1,2,11,0.2324817858421609,0.19675059808886303,7.1180183865667965,2.7517671752747184,0.20855201217823
evogym,random_many,0.1,2,12,0.2324817858421609,0.19645930612927703,7.1180183865667965,3.1675822881435636,0.20171181793891835
evogym,random_many,0.1,2,13,0.2324817858421609,0.19704881430275703,7.1180183865667965,3.138284463009737,0.20453037738698915
evogym,random_many,0.1,2,14,0.2324817858421609,0.20104693286471478,7.1180183865667965,3.2896181197563408,0.20714174633894444
evogym,random_many,0.1,2,15,0.2324817858421609,0.1941057294451156,7.1180183865667965,3.3859010243012713,0.20641748878196528
evogym,random_many,0.1,2,16,0.2324817858421609,0.19398501658561224,7.1180183865667965,3.1499299436043904,0.20797694951914886
evogym,random_many,0.1,2,17,0.2324817858421609,0.19553492862452831,7.1180183865667965,3.5288155889533597,0.19934803600441847
evogym,random_many,0.1,2,18,0.2339676177894776,0.19587880500895602,7.1180183865667965,3.306535466623803,0.20064515307128153
evogym,random_many,0.1,2,19,0.2339676177894776,0.19905030287295808,7.1180183865667965,3.0044866553424825,0.21415111027219647
evogym,random_many,0.1,2,20,0.23625035416177714,0.1995294634242703,7.1180183865667965,3.234958330920925,0.2156352971800163
evogym,random_many,0.1,2,21,0.23625035416177714,0.19526484869957622,7.1180183865667965,3.5415115054213104,0.21792715325303255
evogym,random_many,0.1,2,22,0.22836243041547122,0.1752010665809654,7.450775988522947,2.8136237625254905,0.20082514495437565
evogym,random_many,0.1,2,23,0.22836243041547122,0.18943912587873973,6.558521087861537,2.6682667704888443,0.19961332427393125
evogym,random_many,0.1,2,24,0.22836243041547122,0.20316573200916238,6.726224354602022,3.137115101698533,0.20877027118966676
evogym,random_many,0.1,2,25,0.22836243041547122,0.19460998444150648,6.726224354602022,3.0112567104005272,0.20613072935724505
evogym,random_many,0.1,2,26,0.28866648776453396,0.19812107776263183,6.726224354602022,3.3381239236481477,0.2067736284891307
evogym,random_many,0.1,2,27,0.3250843615209206,0.19583872991496204,6.726224354602022,3.5030038940110453,0.19238774067928444
evogym,random_many,0.1,2,28,0.3250843615209206,0.19959325245026838,6.726224354602022,3.257271668499991,0.2060306268952472
evogym,random_many,0.1,2,29,0.3250843615209206,0.19819079282382152,7.558794336553996,3.391864600603872,0.1952971788846434
evogym,random_many,0.1,2,30,0.3250843615209206,0.20248947125539454,7.558794336553996,3.2766816500781344,0.18943075471482274
evogym,random_many,0.1,3,0,0.2520933520341901,0.19919357968308224,3.136952117138951,1.510060013444003,0.24866346809188694
evogym,random_many,0.1,3,1,0.2520933520341901,0.19919357968308224,3.136952117138951,1.510060013444003,0.24866346809188694
evogym,random_many,0.1,3,2,0.2520933520341901,0.2032946938093366,4.2341163416948575,1.685982749824312,0.22914925932526908
evogym,random_many,0.1,3,3,0.2520933520341901,0.21910464637394345,4.2341163416948575,1.7260058295665346,0.24429982082565055
evogym,random_many,0.1,3,4,0.252438195169443,0.2281108942431816,4.2341163416948575,2.2372228228032824,0.24230004079171596
evogym,random_many,0.1,3,5,0.25601716828481486,0.21965929452978386,5.401130152215053,2.2905375597843176,0.23771179455592528
evogym,random_many,0.1,3,6,0.25601716828481486,0.22109233561751324,5.401130152215053,2.1287696221929835,0.24767133844385714
evogym,random_many,0.1,3,7,0.25601716828481486,0.22014194779259535,6.020844726075767,2.2203047877824593,0.2517162144757751
evogym,random_many,0.1,3,8,0.25876688162413153,0.21324932366762486,6.205723947893898,2.359990887403804,0.25141263366259403
evogym,random_many,0.1,3,9,0.25876688162413153,0.21568285387580272,6.962124408638751,2.6073225966247366,0.2430225412515718
evogym,random_many,0.1,3,10,0.25876688162413153,0.21967600812516364,6.962124408638751,2.7173320130810446,0.24157637561270992
evogym,random_many,0.1,3,11,0.25876688162413153,0.21525043178264203,6.962124408638751,2.5629237606351847,0.23540540323679943
evogym,random_many,0.1,3,12,0.25876688162413153,0.218880667789935,5.800288138511122,2.6334592756908997,0.24123934880250048
evogym,random_many,0.1,3,13,0.25876688162413153,0.2090644823516375,5.932960282705792,2.895631549364878,0.23663453050190486
evogym,random_many,0.1,3,14,0.24350832764855887,0.18261546938531212,6.7718099534358585,2.950670195803248,0.21331827577498746
evogym,random_many,0.1,3,15,0.2452021247369766,0.19852244218775975,6.9458412847190605,3.045400087606324,0.22873017291935493
evogym,random_many,0.1,3,16,0.2452021247369766,0.19616036067657266,6.9458412847190605,2.3903051984692034,0.23435903308687084
evogym,random_many,0.1,3,17,0.2452021247369766,0.19986140991776477,6.9458412847190605,3.480467677366376,0.21919466907489885
evogym,random_many,0.1,3,18,0.24982645221098834,0.19341022842937838,6.9458412847190605,2.359312970242825,0.24166294121732004
evogym,random_many,0.1,3,19,0.2452021247369766,0.1841051550269031,6.9458412847190605,2.4735184475116183,0.22432294510687098
evogym,random_many,0.1,3,20,0.2452021247369766,0.2102645595968208,6.9458412847190605,2.745770398997886,0.23559625751418073
evogym,random_many,0.1,3,21,0.2452021247369766,0.1953555758925838,6.9458412847190605,2.647338893363746,0.22147647424090117
evogym,random_many,0.1,3,22,0.25331369804826487,0.20258305665904702,6.957955882395343,2.334739783107949,0.23575966821734515
evogym,random_many,0.1,3,23,0.25331369804826487,0.20481604353106397,6.957955882395343,2.9750215468155234,0.22518750716409378
evogym,random_many,0.1,3,24,0.25331369804826487,0.19724607432706956,6.957955882395343,2.965691781180145,0.21426156368355395
evogym,random_many,0.1,3,25,0.29321173014649793,0.20584714565683968,6.987276277597266,3.642528760880436,0.20824737695254486
